,Id,SalePrice
135,1596,221978.28116214531
136,1597,204599.0820778034
137,1598,218789.13587079648
138,1599,170807.31516961637
139,1600,159695.63832733815
140,1601,72182.10235846652
141,1602,121440.99413647973
142,1603,60140.03512716722
143,1604,265777.1616083722
144,1605,233124.84090903934
145,1606,165842.36884098928
146,1607,169344.3386133672
147,1608,211940.01796034534
148,1609,179256.45079850056
149,1610,152383.39900046456
150,1611,136075.10527469075
151,1612,171888.51737541636
152,1613,168996.32826387708
153,1614,125645.03057558567
154,1615,89287.95403314312
155,1616,76700.79199651763
156,1617,90448.00347279482
157,1618,138867.70834185588
158,1619,141806.7900094993
159,1620,183946.3113863297
160,1621,130963.9385009434
161,1622,148404.3303752126
162,1623,255880.23475336106
163,1624,203752.85412344174
164,1625,115339.17512283503
165,1626,168611.38621645208
166,1627,194284.15853694428
167,1628,276391.73795235506
168,1629,178457.29950169148
169,1630,370379.0992486729
170,1631,225195.20187854767
171,1632,243757.60727344314
172,1633,172411.40328960275
173,1634,187739.36752406668
174,1635,173515.05883321536
175,1636,155644.23127290435
176,1637,207553.78967247074
177,1638,173590.61684751994
178,1639,186116.59702455802
179,1640,241750.7794495245
180,1641,180986.7127733107
181,1642,244898.9293505098
182,1643,219226.36986245427
183,1644,246865.0319601002
184,1645,222976.5720428784
185,1646,158254.50918712988
186,1647,157446.98642975345
187,1648,131237.37043437443
188,1649,140997.30470819617
189,1650,118080.25179959442
190,1651,123824.54738903827
191,1652,100583.38368472044
192,1653,102900.27314563807
193,1654,148678.14185189237
194,1655,143679.10780138537
195,1656,142068.167890514
196,1657,150234.24189408091
197,1658,147886.33465213742
198,1659,132100.96134420382
199,1660,158814.2444373688
200,1661,466082.3945939702
201,1662,421296.6938416083
202,1663,386153.0251880181
203,1664,584090.9423060098
204,1665,312135.6495489999
205,1666,323637.79721110425
206,1667,390407.11623132793
207,1668,344030.18254438444
208,1669,308871.6850194749
209,1670,352722.1404238362
210,1671,267297.47575692716
211,1672,456282.80295128067
212,1673,292081.18676320475
213,1674,244336.2396429492
214,1675,198302.87328186832
215,1676,200082.41440143957
216,1677,217112.9487831588
217,1678,468656.7797606694
218,1679,406145.7551763573
219,1680,327377.08629128506
220,1681,247381.20090231075
221,1682,320653.6349620722
222,1683,193323.0146495139
223,1684,172623.6470642458
224,1685,171938.45465931736
225,1686,172427.1530187073
226,1687,168844.76486709973
227,1688,185415.99491609164
228,1689,189845.53778646412
229,1690,193826.53088069797
230,1691,184995.2136380384
231,1692,245415.280322631
232,1693,163330.1010136935
233,1694,183780.3482408747
234,1695,168235.47004142546
235,1696,271292.3165776323
236,1697,172935.2028209271
237,1698,351296.944155884
238,1699,319899.8253144754
239,1700,256772.83522455278
240,1701,266748.29357659916
241,1702,239062.1988857689
242,1703,241394.00922057012
243,1704,279027.1155532195
244,1705,229775.03317681327
245,1706,231057.97579136153
246,1707,202545.4989007872
247,1708,200433.70048276233
248,1709,269723.4596984123
249,1710,225508.15584132637
250,1711,271119.29841741157
251,1712,259036.88790354817
252,1713,283036.0950001944
253,1714,226650.15861094507
254,1715,208533.6439674349
255,1716,182010.32778997664
256,1717,177644.42858613958
257,1718,137645.4800969041
258,1719,204682.07794544203
259,1720,246128.2142428596
260,1721,153804.33787070902
261,1722,122447.6634229771
262,1723,153679.56011464962
263,1724,203929.87787623436
264,1725,241491.36651206773
265,1726,188244.57146396054
266,1727,151771.4491640991
267,1728,165826.11321044437
268,1729,168743.80208559526
269,1730,156641.49122288823
270,1731,116072.8433291585
271,1732,132570.12642475625
272,1733,113277.92114152753
273,1734,125162.12940539281
274,1735,118180.80022289953
275,1736,110131.6209520545
276,1737,314753.085481727
277,1738,246295.41639471115
278,1739,245370.07479324072
279,1740,227767.94594343714
280,1741,199770.42570949486
281,1742,168477.99657695825
282,1743,172589.56853911537
283,1744,352029.27136463067
284,1745,207364.70613255305
285,1746,194159.47365815402
286,1747,216926.61702437358
287,1748,233503.8025720849
288,1749,145548.98669993997
289,1750,123333.15250479597
290,1751,247895.63047368833
291,1752,120040.25852799336
292,1753,150012.42555036987
293,1754,199897.8952215746
294,1755,162140.05981194632
295,1756,132000.8627277523
296,1757,123125.53262333827
297,1758,148108.71778600468
298,1759,162282.32243621405
299,1760,166387.51136159283
300,1761,147022.30966541063
301,1762,182360.53242771814
302,1763,176795.92982847532
303,1764,118766.33338307306
304,1765,148824.88586679476
305,1766,198351.8566301225
306,1767,217085.33975696843
307,1768,142024.04413233127
308,1769,166349.0405129372
309,1770,146133.96961891526
310,1771,115884.1115923578
311,1772,130727.23604734572
312,1773,129085.4875301937
313,1774,144298.20303273117
314,1775,141966.80851855304
315,1776,129948.28853147064
316,1777,106820.22143849103
317,1778,137520.95318078014
318,1779,130172.92444159802
319,1780,165047.30113244415
320,1781,121249.86090113809
321,1782,98101.90750589727
322,1783,149538.7410099945
323,1784,116545.39030962398
324,1785,116648.87942480597
325,1786,147938.59530815136
326,1787,159660.05516786585
327,1788,72597.24037027809
328,1789,97618.07226007273
329,1790,88475.35445131267
330,1791,197957.57593282682
331,1792,154228.24838566818
332,1793,133095.0281354605
333,1794,152521.96746849085
334,1795,133190.80782112756
335,1796,126271.6799965028
336,1797,114949.26742933485
337,1798,118885.9564558713
338,1799,111191.62781884284
339,1800,124211.7094871595
340,1801,131531.19815523355
341,1802,129553.65107400918
342,1803,147436.0283719797
343,1804,140648.64144292218
344,1805,133922.67887207255
345,1806,120291.88699569901
346,1807,128356.69611156081
347,1808,116437.36556320667
348,1809,122475.25747475329
349,1810,143193.40998651925
350,1811,29667.615462105678
351,1812,99752.52049003127
352,1813,131783.24090453205
353,1814,100230.37375234102
354,1815,64709.61894396609
355,1816,94044.64917841612
356,1817,113008.84137785462
357,1818,147333.3576554994
358,1819,142037.5552866481
359,1820,47271.79095681488
360,1821,115052.13941421389
361,1822,152713.9117714895
362,1823,37283.99199388852
363,1824,113241.84414774762
364,1825,144031.19783100754
365,1826,113969.62511296144
366,1827,98515.48593108544
367,1828,132075.66262284995
368,1829,111503.69070629567
369,1830,142214.6435865532
370,1831,140503.33926221964
371,1832,879189.6421212611
372,1833,140240.73839245964
373,1834,124920.2081253183
374,1835,120912.33757900451
375,1836,126590.85536579299
376,1837,88551.90576131968
377,1838,130774.52686072253
378,1839,120210.60553463524
379,1840,139491.23391724852
380,1841,130023.12187147945
381,1842,98634.17115710115
382,1843,133965.143334662
383,1844,140112.68111609007
384,1845,143786.44807986377
385,1846,155485.57019444628
386,1847,170997.6529432784
387,1848,74372.5736191491
388,1849,103160.22982294027
389,1850,118362.09314068644
390,1851,140426.60360665634
391,1852,125886.79376061786
392,1853,127501.08274991812
393,1854,159091.26220136098
394,1855,144761.1348421045
395,1856,227336.28896351325
396,1857,133258.32528233758
397,1858,141227.2986023878
398,1859,114369.2289339304
399,1860,146243.73306392838
400,1861,114634.87009403446
401,1862,341997.4165360877
402,1863,322587.34318215173
403,1864,322619.0964820227
404,1865,341573.06669750443
405,1866,324889.2431230929
406,1867,221652.98682354498
407,1868,280007.3626833264
408,1869,204038.20200827913
409,1870,222180.97265212584
410,1871,246116.70444269452
411,1872,170370.1826641263
412,1873,244320.21536680392
413,1874,160496.50164977484
414,1875,195161.6813535659
415,1876,204100.50467231227
416,1877,205933.76693482263
417,1878,203174.18030761633
418,1879,133795.36916397052
419,1880,132472.18555957617
420,1881,250406.65041471386
421,1882,237700.6828329901
422,1883,178726.74390374907
423,1884,199963.63041843672
424,1885,223377.6752713291
425,1886,274630.0443945039
426,1887,212851.47288318118
427,1888,272134.73635926325
428,1889,170156.64241987394
429,1890,110601.75878741355
430,1891,118450.02078003298
431,1892,101805.25688413453
432,1893,133543.2932313306
433,1894,119862.04602207354
434,1895,132430.5467720408
435,1896,126091.86178023352
436,1897,120783.92263750175
437,1898,119187.65338084775
438,1899,154197.86727947343
439,1900,151498.41836317556
440,1901,177870.3824234264
441,1902,161193.96449877022
442,1903,231943.4643302854
443,1904,149729.83490724766
444,1905,194828.40988604238
445,1906,129898.81103278084
446,1907,207460.0528651092
447,1908,112941.27387051862
448,1909,133097.32848997685
449,1910,121583.45410752845
450,1911,221900.6991056133
451,1912,338668.2796835822
452,1913,142159.48620546097
453,1914,51706.608144481455
454,1915,311621.02431550913
455,1916,879189.6421212611
456,1917,227447.80981750935
457,1918,140040.6118966023
458,1919,162417.2484798289
459,1920,157381.3280402627
460,1921,372604.5569134482
461,1922,315999.2530402672
462,1923,222882.40630577484
463,1924,241989.68023530763
464,1925,192332.07600818595
465,1926,375270.17473590915
466,1927,131133.4263254032
467,1928,161762.6596833178
468,1929,117659.95086735777
469,1930,128910.98334626867
470,1931,137140.30127062314
471,1932,134639.9670541257
472,1933,200868.82540981055
473,1934,184874.54009710115
474,1935,171084.7991377881
475,1936,193135.07922749082
476,1937,181268.81718927447
477,1938,166285.60319523796
478,1939,246677.00688772803
479,1940,192474.9178377852
480,1941,170597.45940786265
481,1942,171705.70490867118
482,1943,222694.5602010679
483,1944,377290.1899848478
484,1945,399072.6771264348
485,1946,50302.657974204776
486,1947,164464.5841403171
487,1948,169630.48157322578
488,1949,237438.67630771236
489,1950,181432.73343548205
490,1951,235506.2233490653
491,1952,202550.87635385318
492,1953,167354.85503760504
493,1954,180711.58697162048
494,1955,133856.21057147658
495,1956,319243.61865045136
496,1957,147045.63919288738
497,1958,283147.58881713985
498,1959,147487.19157687525
499,1960,115553.13241165224
500,1961,127055.03469099516
501,1962,98317.31546890871
502,1963,106401.7502263937
503,1964,106809.26047459616
504,1965,146998.8660917566
505,1966,144810.2848467275
506,1967,294692.72874702356
507,1968,431559.8473963123
508,1969,383079.6878002969
509,1970,436473.26372570515
510,1971,477095.0922255142
511,1972,390669.41904569935
512,1973,270721.4690747636
513,1974,338207.72062551643
514,1975,317217.6615862059
515,1976,279485.3469150024
516,1977,368130.7825897262
517,1978,357086.8059887655
518,1979,323958.3579341763
519,1980,208975.1463503881
520,1981,349442.34781723557
521,1982,221223.05208888763
522,1983,207975.1922084596
523,1984,166202.40830032332
524,1985,229897.40370407896
525,1986,207094.95745481784
526,1987,189907.48942952312
527,1988,173839.52890242139
528,1989,186687.3455904318
529,1990,204982.32380126172
530,1991,230901.67588680438
531,1992,215811.14217131794
532,1993,164623.03633841904
533,1994,224820.02518010596
534,1995,181275.2672001201
535,1996,256672.37398108118
536,1997,304552.50234709604
537,1998,311978.3659938767
538,1999,277892.0151033146
539,2000,318636.7948700077
540,2001,268586.63884393155
541,2002,229216.85493838423
542,2003,249403.87571350473
543,2004,284783.63110246713
544,2005,213092.6414461876
545,2006,222968.1882031109
546,2007,250022.03385932918
547,2008,223613.8253624537
548,2009,202134.137630841
549,2010,189961.80023171147
550,2011,135292.20976484506
551,2012,172464.90303928693
552,2013,177403.97128915263
553,2014,183229.41254321006
554,2015,201790.4952794418
555,2016,193078.4694911712
556,2017,190993.71343561413
557,2018,124385.36773893917
558,2019,135633.68353784978
559,2020,98530.07578933275
560,2021,104739.7287795439
561,2022,188155.98420096142
562,2023,144985.4495508776
563,2024,277064.83709241945
564,2025,354122.7258686473
565,2026,182125.49897301904
566,2027,163632.8473790194
567,2028,150251.73183503863
568,2029,169589.02366018287
569,2030,273963.067825201
570,2031,238843.9153980017
571,2032,256203.57133213352
572,2033,262078.5774006033
573,2034,178076.70545912813
574,2035,232355.52174636512
575,2036,199690.5031094347
576,2037,220471.9429528962
577,2038,310484.5507895896
578,2039,217541.49372059153
579,2040,291063.15302109317
580,2041,89760.47060705366
581,2042,206746.5882672935
582,2043,181238.51573674395
583,2044,170657.38740659115
584,2045,205981.14767845234
585,2046,156813.05021331806
586,2047,139617.49154994806
587,2048,144190.1165843509
588,2049,142647.86633111743
589,2050,161571.30768532827
590,2051,102804.05850163424
591,2052,126257.74592751852
592,2053,148985.78516803792
593,2054,102778.50697331277
594,2055,155999.8148483887
595,2056,142718.5558495326
596,2057,109980.83965590445
597,2058,209089.4281128267
598,2059,133578.16926610854
599,2060,178346.93903238364
600,2061,168828.92737297158
601,2062,129654.11951571006
602,2063,120574.04905595374
603,2064,139781.12648035897
604,2065,100328.17536977197
605,2066,158993.55000882267
606,2067,99636.33520309917
607,2068,150234.29833613875
608,2069,88501.89937936277
609,2070,115682.13626477397
610,2071,101714.78504801636
611,2072,140949.50708955995
612,2073,126214.00986345182
613,2074,161606.1190456844
614,2075,149866.49180649358
615,2076,119544.46319484274
616,2077,166241.2704471761
617,2078,127250.71239270421
618,2079,124495.94860400657
619,2080,115990.1104086355
620,2081,127564.98046651256
621,2082,118045.56931488146
622,2083,147302.89902262218
623,2084,116683.6635338622
624,2085,119877.40441569027
625,2086,105847.68120420592
626,2087,123207.51239502034
627,2088,99034.20908002798
628,2089,84157.1234381475
629,2090,127196.53107880366
630,2091,112066.80668758515
631,2092,123487.54246175716
632,2093,116588.88148644108
633,2094,103677.02415979544
634,2095,151336.8512365213
635,2096,82373.17097033646
636,2097,102430.67527128007
637,2098,153420.62634812878
638,2099,68413.03684921363
639,2100,879189.6421212611
640,2101,114720.72558887652
641,2102,116066.27217863077
642,2103,109994.35363985765
643,2104,123709.0085281516
644,2105,132925.85043545425
645,2106,879189.6421212611
646,2107,187022.9966388901
647,2108,118439.22284848154
648,2109,112200.3805114219
649,2110,114191.4129734144
650,2111,111450.92014378468
651,2112,137926.68834904232
652,2113,120117.29339780478
653,2114,124473.92970415321
654,2115,159194.12492862853
655,2116,106707.39044089669
656,2117,149081.03008886208
657,2118,117896.54089975393
658,2119,114382.15112645154
659,2120,114643.7824142214
660,2121,34659.06972567389
661,2122,122450.21272557128
662,2123,81640.69440793822
663,2124,153764.4754717597
664,2125,124213.66925286385
665,2126,153751.7494138768
666,2127,879189.6421212611
667,2128,118030.12738792201
668,2129,84006.74536946592
669,2130,136298.51136139967
670,2131,143567.06978245245
671,2132,108086.30865564539
672,2133,114878.35748510004
673,2134,123400.21338356385
674,2135,97925.00500146179
675,2136,79100.96319605474
676,2137,105268.53767510944
677,2138,124260.92966113966
678,2139,144166.50708855825
679,2140,139909.24981855924
680,2141,150124.10765270016
681,2142,129165.16667694435
682,2143,151886.57150731457
683,2144,125987.19779676558
684,2145,140447.7428804005
685,2146,168125.72985690783
686,2147,140998.73540090214
687,2148,130887.20381208589
688,2149,134535.58846963634
689,2150,229428.2847256735
690,2151,120863.40887897093
691,2152,51038.48344798381
692,2153,176870.86716389973
693,2154,102014.9079931731
694,2155,127916.67808682456
695,2156,266650.20107159234
696,2157,234327.64979517087
697,2158,239273.5268464547
698,2159,209524.76611273177
699,2160,179264.23255067784
700,2161,231818.63100923563
701,2162,438790.65932074346
702,2163,349053.2493966367
703,2164,248728.9424532468
704,2165,201226.0686113698
705,2166,164759.01050439637
706,2167,222143.58081823378
707,2168,197084.7055331202
708,2169,189864.1704275528
709,2170,194051.11703225248
710,2171,157807.16918492332
711,2172,131233.56095244942
712,2173,184393.81699880408
713,2174,221744.45930365878
714,2175,293573.4888774412
715,2176,309839.2108699686
716,2177,237725.56417996576
717,2178,208768.88017646727
718,2179,139860.38771945922
719,2180,207122.68699451853
720,2181,188170.54518656293
721,2182,223475.4970346822
722,2183,186955.99381379303
723,2184,118169.8301046933
724,2185,118253.53522762656
725,2186,46944.47776147872
726,2187,149405.05772445776
727,2188,151389.1508943587
728,2189,303890.4771309272
729,2190,80602.91845372065
730,2191,78175.11662038961
731,2192,83811.4328266873
732,2193,116105.99379939893
733,2194,103937.29442695406
734,2195,156258.67244740183
735,2196,101122.16750132105
736,2197,118823.26679545957
737,2198,148410.2334844584
738,2199,201400.501390429
739,2200,149087.11167594857
740,2201,149201.37295972693
741,2202,217577.70234420346
742,2203,134061.354761563
743,2204,184701.6422751361
744,2205,128164.05263294582
745,2206,145206.22484755746
746,2207,219588.0772371158
747,2208,265038.03295026807
748,2209,264767.46958392556
749,2210,122898.15673024302
750,2211,107134.23242103048
751,2212,124934.21441970977
752,2213,108823.59838850818
753,2214,132333.41545649114
754,2215,103900.51334655912
755,2216,156052.64710799092
756,2217,879189.6421212611
757,2218,879189.6421212611
758,2219,879189.6421212611
759,2220,59311.47287310988
760,2221,313652.84644218406
761,2222,286278.8677147881
762,2223,272579.1150044582
763,2224,205339.69606421536
764,2225,124445.29030680133
765,2226,188096.65970413198
766,2227,192479.14479568638
767,2228,257517.4658031564
768,2229,252047.9371528709
769,2230,155643.88026620413
770,2231,206876.07282027157
771,2232,178814.0045394606
772,2233,179237.78952233773
773,2234,234879.69935028758
774,2235,214509.9107477232
775,2236,253894.5328103851
776,2237,314837.46524603694
777,2238,189423.20698432406
778,2239,97605.93771967421
779,2240,151459.97682116632
780,2241,154048.09221536684
781,2242,116922.70813530516
782,2243,116660.02019537472
783,2244,104149.64882702136
784,2245,104490.79164367064
785,2246,134975.5610900009
786,2247,107003.5420331396
787,2248,125736.42429246179
788,2249,123409.42508774735
789,2250,129807.6726377957
790,2251,879189.6421212611
791,2252,180573.59528918195
792,2253,155204.90744656255
793,2254,176513.82219906652
794,2255,185254.87001290036
795,2256,168608.34140374578
796,2257,220008.46183259328
797,2258,157555.8609267366
798,2259,181034.69270677367
799,2260,142986.39399310277
800,2261,202893.20563015612
801,2262,219491.41571902172
802,2263,386945.0221778717
803,2264,583903.7801377065
804,2265,160715.8447636406
805,2266,309531.0208342321
806,2267,385698.09473397955
807,2268,463822.70336189604
808,2269,148050.16707802573
809,2270,192080.56622558934
810,2271,211044.54598986008
811,2272,180129.72184712303
812,2273,157163.15858932384
813,2274,184518.23580533537
814,2275,162309.94025189916
815,2276,192382.02509776092
816,2277,183883.5103488687
817,2278,141534.95141272256
818,2279,135685.68133660327
819,2280,111578.43600770186
820,2281,159817.72195993044
821,2282,176960.52986994045
822,2283,108422.31782082324
823,2284,113872.05890841827
824,2285,149342.51538951465
825,2286,125321.09188761494
826,2287,378828.93432004144
827,2288,280244.3097596645
828,2289,376143.5835676649
829,2290,497965.2921743879
830,2291,338788.01814131497
831,2292,433184.36718191253
832,2293,502961.36139729625
833,2294,417682.9096620369
834,2295,511232.39803524484
835,2296,289883.83583299356
836,2297,349476.1766192759
837,2298,352126.308733742
838,2299,370099.57544257725
839,2300,341714.14249650884
840,2301,314248.2630721713
841,2302,255155.74485545946
842,2303,249488.65250744318
843,2304,254516.59222050858
844,2305,205195.29333090896
845,2306,198650.6945722466
846,2307,203667.9113035466
847,2308,235707.30525386418
848,2309,282970.37257428473
849,2310,215043.15291533995
850,2311,212815.83645878188
851,2312,165552.47077819039
852,2313,170298.1335564379
853,2314,170379.41531913014
854,2315,182080.0413183812
855,2316,193085.02243582043
856,2317,187691.41048115425
857,2318,179313.8691325892
858,2319,182667.92697718213
859,2320,186409.0098321491
860,2321,241802.66731503638
861,2322,185892.3740030583
862,2323,188424.04626567927
863,2324,180542.94012441774
864,2325,211712.4443828644
865,2326,170277.24843397542
866,2327,200533.31083646385
867,2328,216735.11072604125
868,2329,194079.32090178822
869,2330,186633.3107470963
870,2331,346587.9266747777
871,2332,408277.42595982546
872,2333,324181.8062402403
873,2334,248739.6123676716
874,2335,278336.5234335957
875,2336,313575.1062998692
876,2337,191115.38261965744
877,2338,259669.031571241
878,2339,215396.46852089927
879,2340,377010.06506430777
880,2341,209257.03973446254
881,2342,232298.1851239258
882,2343,232734.49557872998
883,2344,211775.5070819857
884,2345,229044.69498793312
885,2346,217797.67308816104
886,2347,201010.3857181519
887,2348,244589.1763068555
888,2349,181306.2282168326
889,2350,306559.1483113468
890,2351,261642.29359994284
891,2352,250322.94408133274
892,2353,251499.1351431459
893,2354,143019.41989888498
894,2355,144168.34167122855
895,2356,149324.04938866166
896,2357,186629.09211334612
897,2358,195601.33593268532
898,2359,129769.7243594236
899,2360,117709.67889743026
900,2361,151792.8554588718
901,2362,266069.50384023954
902,2363,138007.864601828
903,2364,154524.150196599
904,2365,219971.2268438756
905,2366,204741.65358594432
906,2367,227307.4462084054
907,2368,225863.3990768073
908,2369,217126.04430685364
909,2370,172326.7903920652
910,2371,162526.70952026008
911,2372,198565.5517581874
912,2373,291393.10391668417
913,2374,337807.75163789274
914,2375,247106.80529779577
915,2376,300381.75478977384
916,2377,352433.8262596433
917,2378,151656.13590207414
918,2379,211921.91300631713
919,2380,146098.4959436353
920,2381,176106.05201739268
921,2382,205327.1456410167
922,2383,200684.0274906076
923,2384,240422.97325024972
924,2385,161468.249630451
925,2386,133851.5105912112
926,2387,132537.96101026525
927,2388,101650.07510763059
928,2389,114935.58778668176
929,2390,148263.73801350544
930,2391,150407.18089308168
931,2392,118932.402695985
932,2393,169146.28116167407
933,2394,143682.16835305802
934,2395,215255.48464233766
935,2396,137622.11506974394
936,2397,221321.55399903934
937,2398,130340.6657872459
938,2399,72241.1097136781
939,2400,78552.12351098197
940,2401,135090.47251946057
941,2402,135537.14125087962
942,2403,147963.9875817418
943,2404,149242.8587761599
944,2405,158105.55570440998
945,2406,144335.08883536642
946,2407,126653.19326677565
947,2408,140227.61642484996
948,2409,119486.68083308089
949,2410,166992.31483233694
950,2411,113880.3040539956
951,2412,154753.8209580554
952,2413,128928.12575792836
953,2414,157725.20623429248
954,2415,133626.45380794362
955,2416,122662.3461203644
956,2417,136031.83354993621
957,2418,136892.2679062425
958,2419,130592.96259110449
959,2420,122934.78438960963
960,2421,276384.79359328194
961,2422,106290.90278323191
962,2423,113550.95646201614
963,2424,149089.35305304907
964,2425,213144.77861590378
965,2426,130614.37035807867
966,2427,126259.11979697843
967,2428,178360.27308930884
968,2429,115407.19095116742
969,2430,131054.87785934756
970,2431,106681.4739145445
971,2432,151213.81789106227
972,2433,148594.17915474856
973,2434,140398.63266212548
974,2435,151353.5009281201
975,2436,113861.73960924911
976,2437,105500.15036462771
977,2438,125923.30702413071
978,2439,97245.5296321903
979,2440,125759.63396242727
980,2441,87198.17978171427
981,2442,97815.81452120969
982,2443,117917.72582809067
983,2444,131068.90224236739
984,2445,91392.41178612832
985,2446,133630.54757710244
986,2447,172422.39537621642
987,2448,127327.60004395864
988,2449,117723.17193642336
989,2450,143989.0977642313
990,2451,123448.91977653738
991,2452,193222.43967144433
992,2453,94736.64711504999
993,2454,119444.48683276372
994,2455,109023.71958749184
995,2456,117855.25644827058
996,2457,139286.49913962107
997,2458,132769.00932859277
998,2459,109868.8361407731
999,2460,142807.03214655726
1000,2461,126279.794971902
1001,2462,134193.90244955287
1002,2463,127628.4905642532
1003,2464,172383.17809200703
1004,2465,136753.4690258022
1005,2466,120076.27209977072
1006,2467,128793.09948144143
1007,2468,79582.14935760655
1008,2469,85547.92285792927
1009,2470,197818.73428663754
1010,2471,217529.92941848806
1011,2472,158523.03357336015
1012,2473,129445.24667414231
1013,2474,879189.6421212611
1014,2475,206001.82347184003
1015,2476,118368.44724649862
1016,2477,122884.9195758096
1017,2478,151358.12244036543
1018,2479,100299.36888716358
1019,2480,147679.74636111825
1020,2481,119095.94024628073
1021,2482,121849.95212014094
1022,2483,111861.04644710908
1023,2484,120754.60409773188
1024,2485,129296.03452988632
1025,2486,152499.2514773607
1026,2487,163781.31712466804
1027,2488,163978.44165707778
1028,2489,154285.54340778655
1029,2490,50017.72078050504
1030,2491,91988.36320711882
1031,2492,200995.69906498407
1032,2493,145678.86237999264
1033,2494,135312.3653420492
1034,2495,83658.8997420954
1035,2496,232262.05807355713
1036,2497,149209.14870638403
1037,2498,117428.50399694603
1038,2499,83075.77432794786
1039,2500,129135.76204167544
1040,2501,135153.91499253095
1041,2502,140068.3169686977
1042,2503,97614.4415799903
1043,2504,412630.92824532324
1044,2505,227672.99643293707
1045,2506,247356.13934170257
1046,2507,283902.7970587706
1047,2508,245759.60912119216
1048,2509,212024.295584316
1049,2510,217389.5781748295
1050,2511,171402.12869542473
1051,2512,204180.30010612137
1052,2513,220746.15622295378
1053,2514,305084.7667982052
1054,2515,158015.4367571775
1055,2516,174590.5365861966
1056,2517,155706.4187166564
1057,2518,158531.08835369736
1058,2519,238232.83192014205
1059,2520,218142.86167427196
1060,2521,182199.39053181178
1061,2522,222799.49126266548
1062,2523,117334.72876743982
1063,2524,136174.1520423914
1064,2525,48993.88956188079
1065,2526,145249.20097042274
1066,2527,119122.08733424464
1067,2528,140884.3099319853
1068,2529,122853.35965165579
1069,2530,130945.61997436591
1070,2531,258675.866690947
