Id,SalePrice
1583,308913.3034493776
1584,229469.6813626131
1585,149125.70018790776
1586,76392.11642506417
1587,104397.46735400363
1588,145258.1870373506
1589,106531.28401288213
1590,126345.00203984283
1591,100172.63936752564
1592,106878.60659063686
1593,124558.94258463761
1594,135177.2433252959
1595,125584.13322558778
1596,217816.8441489861
1597,172530.53789499035
1598,204197.3389117048
1599,160389.7079920486
1600,169722.05997292834
1601,85024.34200502631
1602,111554.0425649382
1603,88528.42058232274
1604,258736.386380014
1605,252504.9523400999
1606,162853.25700912665
1607,165315.41217451383
1608,217443.56330469876
1609,183544.88719142455
1610,161052.42352743272
1611,143097.7999572111
1612,188012.11679534175
1613,177872.35827524337
1614,121154.83266775687
1615,89709.88160203582
1616,84747.59240735012
1617,96183.46966747529
1618,122137.01308711483
1619,148803.4768272056
1620,189383.70952527598
1621,147621.24537845023
1622,145351.08041774613
1623,259473.62580389858
1624,224752.0942575595
1625,119769.0910763806
1626,165614.5315296463
1627,186548.50531046966
1628,260794.1922433077
1629,180805.9369394827
1630,317151.4278889973
1631,199584.32665099273
1632,232446.6915024033
1633,171403.95050927254
1634,194238.88355631626
1635,185709.08551835036
1636,164792.75510099082
1637,196517.62276640668
1638,186757.07363194198
1639,182501.76446057914
1640,236804.788047485
1641,179872.97083486768
1642,232444.52293063552
1643,224717.52735332638
1644,229812.4720107006
1645,193478.2553802111
1646,153726.76014860615
1647,151367.50316465145
1648,138413.5047237397
1649,135303.1885896927
1650,122416.7566461823
1651,124862.5006722039
1652,97951.65755455714
1653,98699.70893416443
1654,152148.0976771496
1655,136174.39124123467
1656,147919.93678140966
1657,155249.24467996485
1658,156490.65635176958
1659,123179.93351255904
1660,149648.47501851452
1661,421062.27031162055
1662,364093.2006998738
1663,370695.94799598673
1664,365385.3101691039
1665,305233.0995827773
1666,303424.360138829
1667,374392.46929034713
1668,321951.3647136929
1669,294220.5611591033
1670,337231.3851992185
1671,250364.44901522365
1672,416822.91370809556
1673,292926.22081452596
1674,244474.5770149568
1675,196527.35793523767
1676,197677.4056865669
1677,212727.2149919566
1678,413086.05838469113
1679,396091.16611528426
1680,300837.92966199206
1681,240249.05581913915
1682,294529.441047059
1683,189285.2646125601
1684,178669.5197926189
1685,181425.1359604738
1686,171835.79001399537
1687,167035.88015264116
1688,190583.96347979803
1689,194647.72122038624
1690,191661.85970525845
1691,176823.74617068336
1692,257253.91717091273
1693,165618.64341061626
1694,183816.73835311836
1695,170000.87762241013
1696,287757.0571832234
1697,172189.93819734245
1698,355665.4259786817
1699,310452.8096343096
1700,244167.6061935029
1701,254648.74012868752
1702,240049.62779706932
1703,244179.33955210776
1704,269717.50671167416
1705,228343.03211094256
1706,404355.2330779514
1707,219281.45401788777
1708,205207.76138516446
1709,252081.9310833824
1710,220691.4692704388
1711,255502.4767599423
1712,244089.38440950634
1713,288921.7185983388
1714,222837.21296573034
1715,206278.22242200622
1716,178749.70754462274
1717,168670.39807827005
1718,132068.63227513153
1719,208292.68914315835
1720,235636.1752576475
1721,158543.05777988932
1722,122213.67420230091
1723,159982.25375462175
1724,213101.7868849925
1725,232288.03643536734
1726,198323.30246937758
1727,169662.8278829499
1728,183658.51243572994
1729,165802.6846652447
1730,154729.38190028572
1731,123305.3360603296
1732,131050.05295555966
1733,120571.69737582392
1734,122980.8865877172
1735,129149.83159480983
1736,117655.44264846011
1737,288771.71820067056
1738,220503.8615191064
1739,280456.6542734519
1740,225894.92344547535
1741,195092.76061228217
1742,180993.5289434148
1743,180250.6377106374
1744,275641.28839262924
1745,210402.97911486056
1746,196586.01191576163
1747,203502.02773000032
1748,215532.99597992015
1749,150544.1298427407
1750,129032.67673418729
1751,219028.25454029045
1752,123066.03262217785
1753,153656.7000751456
1754,188428.00203234085
1755,157414.7086907085
1756,128309.14779529453
1757,119166.94791757542
1758,149665.3554628637
1759,167703.8374401998
1760,159651.31449380584
1761,141602.78441334423
1762,185361.9131420398
1763,178462.3896739593
1764,120578.75181765958
1765,158879.19897284053
1766,174533.40935064995
1767,201324.64032309133
1768,140574.02726921346
1769,156580.27873467092
1770,139555.8211346831
1771,126475.34057132038
1772,136988.10821505717
1773,134037.3407924849
1774,144158.13352943858
1775,132897.09974872664
1776,124645.90403260288
1777,112557.99794129917
1778,136049.90639726882
1779,117831.71895769137
1780,162733.3258892044
1781,126184.49421972224
1782,107957.53309109504
1783,138592.19805112208
1784,107473.93082847635
1785,116458.0716667153
1786,167337.0139755691
1787,160000.4169841473
1788,74691.20233138882
1789,96422.29440258454
1790,94688.913207972
1791,173985.8937816192
1792,147831.0875081557
1793,132586.1575268635
1794,141406.96539340675
1795,128542.29442797358
1796,117427.73824342384
1797,113374.14534492318
1798,123784.76553771002
1799,110454.18507748639
1800,126851.99508317147
1801,132917.1166885443
1802,137438.5546890493
1803,152507.1840071537
1804,143740.94133175723
1805,132453.16209655977
1806,118248.48898835851
1807,131979.53020886733
1808,121481.43353040665
1809,124168.77157498727
1810,152974.57046083297
1811,114208.07931268375
1812,110698.69561617545
1813,125211.9386822443
1814,107335.077688658
1815,68780.59381241213
1816,97749.63922600655
1817,134839.02575299516
1818,139575.6003152889
1819,122660.2183276003
1820,73737.94695733252
1821,120933.07394585002
1822,153795.43179243413
1823,58317.38630270597
1824,128307.39173783548
1825,144116.04162623364
1826,109306.02341053437
1827,105403.7099253062
1828,138213.50106201335
1829,117404.74274682155
1830,138355.78305210063
1831,137823.70208156967
1832,111221.59343230678
1833,142978.90183229023
1834,129330.00304185771
1835,127126.65791199298
1836,126937.46452593406
1837,93560.29508447768
1838,122737.75516572312
1839,100489.75701566596
1840,148446.2880051489
1841,131112.9175469396
1842,90493.08689400049
1843,131392.28133683835
1844,139909.93377698498
1845,146499.83065533428
1846,150428.77775526518
1847,169617.96670361768
1848,72925.67793188486
1849,120870.46629100954
1850,122935.42801472078
1851,145967.67803926236
1852,123035.6631143976
1853,135585.3876299266
1854,162648.14355655623
1855,149644.81345799525
1856,225486.09624912828
1857,174206.943252806
1858,140453.41622359614
1859,131934.13058872704
1860,148298.8993571169
1861,130322.77625545775
1862,287994.66369927
1863,276952.9218260626
1864,276958.4328056536
1865,313801.2165252897
1866,314711.64408341085
1867,235093.34103073474
1868,278551.8849849609
1869,196320.0120556724
1870,213930.0113219465
1871,251665.111604715
1872,179873.73658235898
1873,230650.8632511406
1874,145004.36156060398
1875,190798.90005849866
1876,195992.04471954497
1877,213284.07410510856
1878,215633.63598363375
1879,131068.90600264592
1880,137485.57163016673
1881,246169.31607145898
1882,237751.18185140722
1883,195458.2567165851
1884,210707.95356539663
1885,233607.8078006481
1886,279363.6697201552
1887,204437.7629330959
1888,258818.7959322596
1889,167609.28098711083
1890,120605.94919869705
1891,143775.62115344487
1892,106480.27380712962
1893,130050.46972723475
1894,128003.30645532368
1895,142789.07825058
1896,119449.14414271447
1897,116194.85223812108
1898,108675.76831192954
1899,140864.32535385375
1900,124490.09776114367
1901,171639.0010352842
1902,146432.39861238157
1903,192497.3554919311
1904,139867.4176972754
1905,187943.56487382378
1906,150118.76897035245
1907,199623.17048894337
1908,118792.53476873146
1909,135945.35340638936
1910,128512.64798767252
1911,218002.46439403517
1912,295639.3307209562
1913,157113.33828269676
1914,56846.468833338404
1915,293946.91141296155
1916,72744.47583296444
1917,257310.50800700026
1918,135379.4677632429
1919,153421.7139658313
1920,180642.76376906238
1921,387831.9144055982
1922,300743.88882133015
1923,206101.35882737048
1924,220224.79546847005
1925,209159.83447026816
1926,375533.71757593553
1927,132129.3816473114
1928,150564.42354411067
1929,119040.64568108757
1930,135902.39455088088
1931,148102.8359677267
1932,147892.53773203594
1933,181738.49517333438
1934,181658.7169009465
1935,171903.28000446875
1936,188123.13775108437
1937,184047.83982623357
1938,182946.64483035597
1939,238956.85459066508
1940,181506.71120330362
1941,175855.18379130994
1942,189842.75845010855
1943,198126.53516922425
1944,344060.3724249914
1945,363822.4018042026
1946,152356.76869432256
1947,275747.2672659216
1948,165539.93886553287
1949,245057.43576247088
1950,170817.1815611609
1951,244411.2080391767
1952,213008.94893524633
1953,158232.3733496333
1954,180634.58866541792
1955,129149.57665662027
1956,271253.1381656255
1957,156125.60301682854
1958,300449.1226277703
1959,144299.0460208378
1960,118663.06558066024
1961,125634.87934417775
1962,96360.87649906854
1963,100748.14016212191
1964,109983.00629581278
1965,145369.71652126766
1966,135313.3991930178
1967,268003.8529818135
1968,415980.0289246146
1969,372632.91461652436
1970,409023.44597945485
1971,409195.54802079254
1972,344668.12339074456
1973,262244.4021193912
1974,320943.80594816926
1975,377093.1907470908
1976,262570.63511439646
1977,351512.66516600485
1978,355199.3128014221
1979,307772.73106652603
1980,193169.02296986606
1981,324730.9662782974
1982,212417.44207511088
1983,203154.019197648
1984,178414.35375800234
1985,227511.65761520911
1986,214997.00608647446
1987,180328.26616314508
1988,185356.2671942151
1989,191459.4184685093
1990,216505.48702241338
1991,225400.70285941995
1992,211774.84366685146
1993,171124.86426804357
1994,227253.1946615012
1995,178481.40030476352
1996,248700.6091887742
1997,313207.70768538053
1998,316766.55530910543
1999,256080.70549752557
2000,305044.3650592841
2001,279114.3634240612
2002,251187.8560522908
2003,262233.7891557073
2004,260814.75107955962
2005,220281.05123242113
2006,213254.0040252444
2007,247140.67212258442
2008,204515.62787233212
2009,202477.22159456307
2010,192101.85784681316
2011,135138.55025911768
2012,171892.52510248066
2013,190504.4965248945
2014,193706.1932344552
2015,199878.48780297698
2016,200526.63741680142
2017,196130.4129266026
2018,124285.62332301488
2019,128092.83367214841
2020,103851.04006678742
2021,115814.3831804299
2022,172568.43958646932
2023,150969.78480116135
2024,257734.82619886403
2025,320326.62445433915
2026,181624.92142673652
2027,161174.3410580308
2028,154551.62062257447
2029,175067.3252504369
2030,251701.64481364057
2031,207638.93740326058
2032,234739.7797536267
2033,243129.87098853118
2034,166973.84939680353
2035,204954.9736014367
2036,191876.57279672302
2037,193419.34595883323
2038,262792.2699400664
2039,203472.9655645825
2040,273802.9544096907
2041,251724.68771636917
2042,207067.09932334442
2043,164081.81484729762
2044,170559.29911690333
2045,197534.4074544893
2046,145588.9296856765
2047,145580.51977265644
2048,138638.84685661012
2049,142726.72851133448
2050,161979.8924535091
2051,108333.87825613508
2052,133928.0472387823
2053,141291.9474371468
2054,93179.89142783836
2055,181474.31881102308
2056,135907.57838014496
2057,120163.60163368145
2058,228102.6016160249
2059,135207.06597615997
2060,163708.57446231996
2061,175603.43728013104
2062,131766.93698521057
2063,116802.35667056264
2064,135545.82173906613
2065,114538.47056645743
2066,167790.32569998124
2067,125571.17527855057
2068,148817.81776928407
2069,82224.10773066281
2070,112497.68426910194
2071,96617.93822953891
2072,142686.3329890911
2073,136787.797824939
2074,161514.4677827177
2075,135536.60444074147
2076,122676.49506450616
2077,145759.07968333032
2078,127023.60502162407
2079,126940.05868292492
2080,114545.59447151147
2081,122589.3447241702
2082,124502.90859300908
2083,147630.48706238717
2084,116931.03228830206
2085,124737.59050209279
2086,112196.8614427709
2087,123013.46803275979
2088,102731.99047994034
2089,90955.33916439579
2090,134618.73523669757
2091,123370.18575643541
2092,135502.33836124802
2093,140929.02305438195
2094,97091.70251664228
2095,145332.0152480197
2096,83206.95235093044
2097,99341.72115524682
2098,150071.64968253084
2099,67826.95397032028
2100,113270.48103986564
2101,121937.4320911252
2102,125296.17984953048
2103,105420.39020787491
2104,143151.34456459427
2105,131405.5575257007
2106,90483.15460263027
2107,190018.99311297748
2108,115183.64746319401
2109,112635.82734695493
2110,118633.5107950167
2111,131926.99950590503
2112,142314.2643590698
2113,118225.12234130138
2114,107434.86434096287
2115,153963.49046965316
2116,114462.73997988907
2117,146157.70854106112
2118,119399.54811516425
2119,104129.75622620236
2120,115478.9201591216
2121,106524.2526816912
2122,110450.66510686578
2123,83272.38332163278
2124,163425.54052936845
2125,140162.67666619108
2126,152100.66215883446
2127,147844.4301168388
2128,127136.21715322274
2129,103891.00984530456
2130,138161.9715911936
2131,158109.22606098495
2132,113049.38758347138
2133,117439.25843365159
2134,117602.781489103
2135,100657.17413692782
2136,79648.1367209618
2137,107832.53729898074
2138,130335.46593555942
2139,147308.29162446753
2140,134101.80367749522
2141,140572.38994818652
2142,129690.15101635012
2143,152279.0789586916
2144,121046.10960265019
2145,133574.6172621518
2146,150467.17660985776
2147,151604.16158776003
2148,132451.90451917486
2149,135129.2805944823
2150,209703.41923579614
2151,109925.73793214402
2152,150708.29088740493
2153,161478.25126988342
2154,96760.05471734767
2155,121211.46144574339
2156,255422.02284495626
2157,231719.3605738185
2158,234350.74906467798
2159,218085.66783217
2160,168938.78455074358
2161,240778.10192573987
2162,358814.6941603729
2163,323387.138562315
2164,245356.2775544968
2165,194594.66416923405
2166,155804.15752736013
2167,209977.92181754028
2168,199091.83856575706
2169,197857.6511130705
2170,216133.7233615394
2171,147599.74347954986
2172,132970.65165386169
2173,167790.32291483742
2174,231083.56915232126
2175,281225.52101865946
2176,301673.4225062209
2177,244650.04167875994
2178,205798.10331058328
2179,150858.30376275769
2180,231139.565021881
2181,201097.1829450792
2182,229861.85383776948
2183,190608.096727586
2184,126173.45582948306
2185,120715.70526522951
2186,136535.61734898566
2187,147488.52734351432
2188,148819.754331825
2189,256560.07652975054
2190,80295.27825405967
2191,81322.02608339796
2192,91486.46274602335
2193,101220.19205801444
2194,96682.36631989904
2195,113975.90679960919
2196,106542.12269844953
2197,109607.62455783214
2198,141363.64010997795
2199,166333.4442679858
2200,129810.69293772869
2201,135687.2807009903
2202,185603.26959688778
2203,153378.0922575702
2204,187242.42993600725
2205,125322.05474616867
2206,129469.0536095569
2207,191270.64454154816
2208,223633.4834525922
2209,215839.3352820027
2210,126212.93739832085
2211,107347.08060202931
2212,111830.28711160691
2213,102512.20170090522
2214,148367.1630442373
2215,100683.73068782344
2216,148328.2219559759
2217,86643.6829553161
2218,75342.51370093944
2219,71163.01784440434
2220,76059.25544523384
2221,290910.42712428793
2222,268666.6144238844
2223,291689.80354667996
2224,221415.04735123465
2225,133710.0284673008
2226,206315.61418972324
2227,212900.29045660683
2228,262239.7935677392
2229,223591.70426392334
2230,163225.30726009444
2231,214275.31282800104
2232,185204.78191448067
2233,182101.55947999953
2234,233463.28502467836
2235,236882.88778719882
2236,246890.10725525365
2237,324907.1227952298
2238,200182.796945609
2239,108252.60003912286
2240,163693.26498788066
2241,143756.0965077352
2242,131835.7014979288
2243,132682.46280444282
2244,100701.71640639185
2245,99159.99661496238
2246,136294.52217921286
2247,98560.41442700096
2248,126972.07970858351
2249,126688.71151509963
2250,143755.13796749577
2251,132533.84467096662
2252,178316.67200391425
2253,161370.94220833108
2254,180716.5707091139
2255,185557.38282261603
2256,184850.87487428717
2257,216664.11393827404
2258,163259.31877005906
2259,180823.5228165501
2260,143417.8070458033
2261,181335.7409987423
2262,196452.87087240373
2263,344198.7187232772
2264,397624.3177408051
2265,160839.1534824987
2266,271706.5438270359
2267,319984.72405672685
2268,362319.718440535
2269,158298.58547578522
2270,185914.4122570348
2271,212511.99010004202
2272,189059.88964487164
2273,164760.25082438777
2274,167808.27067721816
2275,150879.08408712936
2276,168622.2813655594
2277,182103.8397001659
2278,146143.914506395
2279,129474.26945399638
2280,116306.42092836965
2281,179478.84113273636
2282,189998.3394197105
2283,99991.36282473849
2284,109420.93917051147
2285,130691.3120456484
2286,122592.32726876554
2287,341258.7665087524
2288,262986.5845902724
2289,347111.8331799218
2290,425275.2048277315
2291,321239.44613974774
2292,396629.71003157704
2293,434752.5215900223
2294,399923.3899278471
2295,409298.3621209978
2296,263927.4082264357
2297,318766.00450857833
2298,314872.33305437973
2299,390132.4146324188
2300,317858.8489813163
2301,300773.5367690543
2302,246511.88487950942
2303,235645.12442803747
2304,250483.54755564075
2305,193009.860816775
2306,191699.07584435635
2307,197445.19701537033
2308,225410.5835905993
2309,263489.74457513064
2310,206125.5843841764
2311,195989.50996074404
2312,186071.05317271387
2313,185238.7240228788
2314,170620.45011707884
2315,184923.45677215816
2316,206371.68235104246
2317,184128.0737419152
2318,185040.88740373612
2319,179931.91039490252
2320,184555.8533777295
2321,238312.24184395227
2322,174796.1881128655
2323,176791.82234562363
2324,174761.80708167242
2325,214464.00671513262
2326,169779.8033864331
2327,211973.01303807975
2328,221694.3971003867
2329,187587.53914899897
2330,181505.08208488388
2331,330486.13627203734
2332,373099.7238538861
2333,307399.7413956008
2334,272324.55033946584
2335,261199.43528654746
2336,308909.75060028536
2337,197765.8749708831
2338,256938.12444423276
2339,221747.98920272954
2340,344184.8385116889
2341,217322.95009590787
2342,229227.1502352566
2343,224734.40267627494
2344,226247.86019033485
2345,246010.06752344608
2346,203471.00552481192
2347,194385.97870469355
2348,223126.85791458326
2349,195178.05337204994
2350,298855.5788235948
2351,249929.08113898488
2352,241250.99718679045
2353,277020.49208818283
2354,125963.40104202143
2355,126662.85113846613
2356,159879.1849857928
2357,204789.77326226636
2358,208803.15504750086
2359,124916.56083019855
2360,118288.54421638887
2361,138755.19645460785
2362,259437.5148000858
2363,141030.35187384218
2364,148963.44025625192
2365,203861.9387490785
2366,181863.61513400156
2367,222799.35892626247
2368,206447.01762895478
2369,220547.92457568596
2370,172230.77456422025
2371,182012.2650815806
2372,183710.63087089197
2373,257517.56768818828
2374,281601.52015041077
2375,239745.48410937976
2376,270061.15411695064
2377,302565.58020454587
2378,140185.77745182614
2379,195207.5168499521
2380,140368.0429995991
2381,155826.65514416766
2382,191681.3870765841
2383,207087.54540919457
2384,242752.14210785597
2385,153053.20405271993
2386,131196.8006938861
2387,131628.80486580462
2388,99741.71684274028
2389,125175.17048531445
2390,145296.23068591102
2391,138361.55040464582
2392,114504.45285673693
2393,155418.97080324305
2394,144761.18932394806
2395,199545.96216634876
2396,141935.57399478398
2397,202820.04378948547
2398,133457.88828333304
2399,69354.67558596114
2400,68880.38802615873
2401,116188.12908309494
2402,133805.52365464758
2403,145862.5129769614
2404,141779.02033887975
2405,153619.0070790315
2406,136225.86519529615
2407,121449.48416065282
2408,138302.4809466238
2409,127612.32284497748
2410,168501.92892137886
2411,121162.85687700669
2412,148026.06804826984
2413,132722.5233172319
2414,135505.13354330632
2415,139335.13178350232
2416,124659.58645113133
2417,127863.79816190535
2418,126308.50083582156
2419,136705.78479322928
2420,125290.59518686701
2421,145600.20546574795
2422,112467.6180145243
2423,126425.36322980584
2424,151055.1803525122
2425,210812.12577519618
2426,128027.17207410967
2427,134475.7509391256
2428,161674.22087151094
2429,118962.61450913442
2430,128285.7529290413
2431,113766.11233005681
2432,139618.4037265027
2433,143067.14998864272
2434,135390.1079616896
2435,147102.7042458679
2436,109244.14170403001
2437,110424.00333697739
2438,124203.08780564586
2439,111132.78883141404
2440,122867.22751612947
2441,90701.76362407065
2442,99003.37454844515
2443,121178.90750325471
2444,125064.61933425046
2445,89755.73592190605
2446,141729.67343909637
2447,160712.02615559666
2448,137515.70227864597
2449,115234.87392818593
2450,144164.86124689438
2451,125985.00896914415
2452,190130.76953947992
2453,101850.5822563449
2454,125455.23471702398
2455,107031.45487313581
2456,131730.62311240152
2457,124941.45664442275
2458,122829.22150915171
2459,111608.8941602589
2460,135971.1565986743
2461,118870.77961654137
2462,136871.4994521028
2463,126480.79940743264
2464,155276.43637216772
2465,136409.38944132914
2466,120976.94455210381
2467,125207.45459102828
2468,89777.21324284622
2469,89174.91447829502
2470,187431.82149502973
2471,187087.94576537516
2472,168394.8087706674
2473,121882.81150106384
2474,109977.75107295389
2475,198573.3873203004
2476,110062.000269632
2477,124063.99921759183
2478,155118.65932269103
2479,112840.25907480685
2480,141479.82443246891
2481,124954.02520886554
2482,131506.86269498948
2483,117950.18509719532
2484,124087.3103906464
2485,124287.40197257785
2486,150152.13750569065
2487,192586.26217528552
2488,137753.64758745584
2489,146500.2236730219
2490,143311.6081564548
2491,95964.3594960233
2492,190229.49040336692
2493,139502.13043891813
2494,161914.99596035253
2495,94059.70142206966
2496,224971.94549961615
2497,145223.86167669066
2498,119041.28563695766
2499,84239.52915205751
2500,135192.9824395396
2501,129197.50455991096
2502,139964.7218651901
2503,97358.3837438563
2504,193582.5656116966
2505,226527.99782108632
2506,247588.8598689765
2507,280451.1472057894
2508,246244.0709044087
2509,225538.1577391895
2510,221918.92343903513
2511,177860.8335071808
2512,206541.53370365393
2513,219333.6411905359
2514,215730.4399957151
2515,157386.55953841543
2516,172220.59647164756
2517,135793.53017235294
2518,156078.8176576446
2519,229971.59905480218
2520,210065.24878703267
2521,192195.56380984967
2522,223496.8996533944
2523,126007.74540900845
2524,135073.64228079352
2525,140175.14247975306
2526,135777.42957322305
2527,119676.87357840617
2528,134800.34886278992
2529,138426.8870396132
2530,122855.9907615477
2531,255087.49212638775
2532,226171.14094333677
2533,198437.06569734326
2534,230478.42284831707
2535,278920.22338366485
2536,228875.49698961538
2537,218045.62922548808
2538,183241.0513372088
2539,183391.57940497546
2540,184892.172386763
2541,184699.06865120845
2542,182059.86242561566
2543,123765.45400752447
2544,126161.97689913827
2545,131899.7050762864
2546,133718.68829131167
2547,132516.41716141475
2548,145291.524851967
2549,160287.73676178465
2550,441577.31121540704
2551,147690.12410162322
2552,122540.51993474767
2553,80164.92254116866
2554,95640.15353954042
2555,107550.77005901033
2556,105692.5241325931
2557,116017.56679576673
2558,138259.02266545515
2559,137090.67052865823
2560,132297.34768623151
2561,122584.21958783697
2562,137314.58815462046
2563,147631.61268928205
2564,193524.63203564007
2565,140072.03548826178
2566,156210.86262209527
2567,133927.45506684534
2568,187840.4077754317
2569,198651.95159044862
2570,123602.16330476153
2571,202791.1686753339
2572,149309.65384099376
2573,201235.68047321035
2574,255239.8670941615
2575,126963.4652169116
2576,125354.57197492511
2577,165856.36443705152
2578,88805.1153452482
2579,82991.33107692722
2580,116282.24306780231
2581,122432.23019748731
2582,104795.37845080659
2583,252282.03307659854
2584,152979.25559045753
2585,209252.0292613579
2586,201819.38187588876
2587,187006.20567877812
2588,133453.57786023198
2589,144065.59805353082
2590,219311.98598278168
2591,218640.878969173
2592,215965.56891267677
2593,242296.94061913522
2594,175517.6009409315
2595,192783.54762601393
2596,302831.27994702023
2597,208753.8933355828
2598,272147.085854961
2599,288824.70917900844
2600,157371.377459133
2601,147480.83203339967
2602,93458.86417285782
2603,96771.33256116245
2604,90309.3886687783
2605,89289.15926039997
2606,147160.31360511322
2607,176605.00218480642
2608,191855.70647520403
2609,169836.11487478693
2610,108214.10050532516
2611,131266.52113410636
2612,150918.77066056483
2613,128618.77186508483
2614,132093.2780095027
2615,146834.42431046604
2616,138231.10178656108
2617,188688.39063649534
2618,177924.95747235627
2619,186041.92231489305
2620,186740.4247173998
2621,180311.90989833715
2622,181645.31163738348
2623,236191.5324609212
2624,300157.3495662627
2625,279470.9145343788
2626,173718.39432658057
2627,164275.61588594384
2628,425550.2643057493
2629,455316.6225267655
2630,333035.56205678557
2631,427047.4138805352
2632,395706.67448677984
2633,271215.9075743138
2634,390753.8958028413
2635,149092.76536675956
2636,180259.56372488942
2637,160901.1861042485
2638,245813.5555531645
2639,187796.93701696186
2640,147219.77752149742
2641,115835.66845066924
2642,206513.35723136607
2643,107388.50052735294
2644,131997.54087162498
2645,101311.16215079316
2646,96836.78568737058
2647,101561.36302132704
2648,138015.0290929467
2649,143690.5202935592
2650,125852.05623908833
2651,147815.01495644267
2652,387614.0899496407
2653,240796.08466982454
2654,252502.42287881384
2655,368248.6329577792
2656,302053.15374648065
2657,315628.1189342749
2658,275645.0294213963
2659,300033.73218418076
2660,354259.2563806609
2661,304012.2985693597
2662,335007.42551458173
2663,277601.24061619927
2664,263480.98845829203
2665,302814.0383566547
2666,259060.9310066257
2667,177797.12274007575
2668,182159.43768614653
2669,181826.85068992872
2670,281938.4490151302
2671,184224.2867696183
2672,185187.7323938419
2673,211333.86333599087
2674,210432.04728270683
2675,171217.80269061401
2676,193101.79371947172
2677,199996.41910744295
2678,268069.6019793113
2679,275602.91692649585
2680,279315.9334400364
2681,389739.8842097282
2682,318434.1565284154
2683,493358.0251121244
2684,307034.7010865549
2685,325409.6894565876
2686,240519.08254778292
2687,298758.6250395492
2688,215404.55430692557
2689,193361.55672585167
2690,409978.82644518674
2691,198118.1476967971
2692,130565.05681876179
2693,187934.58460644385
2694,124105.82050857521
2695,193213.63474096134
2696,187917.79223541883
2697,194246.76109052263
2698,197301.25329041985
2699,176520.8079646171
2700,165882.00221216786
2701,157340.11676109768
2702,120492.0902456441
2703,128627.45206305759
2704,136984.15512803957
2705,122796.07242370766
2706,118074.70927757693
2707,125807.62148082766
2708,131760.65087842045
2709,97402.55844900545
2710,126435.91888571839
2711,247176.82204600266
2712,370560.6475913619
2713,170921.09010024567
2714,155657.945243924
2715,179475.61509213914
2716,151122.61940627178
2717,189685.2104735746
2718,225370.56955135096
2719,150432.78188457456
2720,157981.56210912042
2721,138380.97919366084
2722,158208.02632964292
2723,141909.96946109086
2724,128149.67548733651
2725,131582.41164511128
2726,141649.33648452078
2727,167102.25296069504
2728,175884.76348404237
2729,155037.89853229176
2730,140219.98346460034
2731,121093.59377253274
2732,121425.56443436684
2733,161643.91604941466
2734,142584.12434486355
